IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
47.236.118.216,8080,false,SIN,Asia Pacific,Singapore,229 ms,3861 kB/s
47.236.93.176,8880,false,SIN,Asia Pacific,Singapore,219 ms,3857 kB/s
47.236.121.23,8080,false,SIN,Asia Pacific,Singapore,228 ms,3855 kB/s
8.217.123.243,2082,false,HKG,Asia Pacific,Hong Kong,67 ms,3855 kB/s
47.237.125.8,2086,false,SIN,Asia Pacific,Singapore,218 ms,3847 kB/s
47.236.97.90,2082,false,SIN,Asia Pacific,Singapore,233 ms,3846 kB/s
8.219.0.48,80,false,SIN,Asia Pacific,Singapore,216 ms,3846 kB/s
47.237.84.173,2095,false,SIN,Asia Pacific,Singapore,212 ms,3844 kB/s
8.219.111.147,2095,false,SIN,Asia Pacific,Singapore,222 ms,3840 kB/s
47.245.96.80,80,false,SIN,Asia Pacific,Singapore,225 ms,3837 kB/s
47.236.123.133,8080,false,SIN,Asia Pacific,Singapore,217 ms,3836 kB/s
47.236.144.196,2095,false,SIN,Asia Pacific,Singapore,220 ms,3833 kB/s
47.236.144.196,80,false,SIN,Asia Pacific,Singapore,226 ms,3833 kB/s
47.236.83.239,2082,false,SIN,Asia Pacific,Singapore,214 ms,3832 kB/s
47.236.144.208,80,false,SIN,Asia Pacific,Singapore,230 ms,3831 kB/s
47.236.145.85,2052,false,SIN,Asia Pacific,Singapore,226 ms,3824 kB/s
47.237.83.20,80,false,SIN,Asia Pacific,Singapore,214 ms,3821 kB/s
8.219.78.188,8080,false,SIN,Asia Pacific,Singapore,227 ms,3816 kB/s
47.236.144.48,2095,false,SIN,Asia Pacific,Singapore,224 ms,3815 kB/s
47.237.100.206,2095,false,SIN,Asia Pacific,Singapore,216 ms,3814 kB/s
47.237.86.185,8880,false,SIN,Asia Pacific,Singapore,214 ms,3808 kB/s
47.236.168.17,2082,false,SIN,Asia Pacific,Singapore,218 ms,3808 kB/s
47.242.176.237,2095,false,HKG,Asia Pacific,Hong Kong,60 ms,3807 kB/s
8.218.65.171,2082,false,HKG,Asia Pacific,Hong Kong,65 ms,3804 kB/s
47.236.149.107,2052,false,SIN,Asia Pacific,Singapore,230 ms,3802 kB/s
47.237.95.13,8880,false,SIN,Asia Pacific,Singapore,222 ms,3796 kB/s
47.237.95.156,2086,false,SIN,Asia Pacific,Singapore,227 ms,3784 kB/s
47.236.169.141,8080,false,SIN,Asia Pacific,Singapore,212 ms,3781 kB/s
47.236.202.91,2086,false,SIN,Asia Pacific,Singapore,221 ms,3777 kB/s
47.236.75.113,2086,false,SIN,Asia Pacific,Singapore,227 ms,3775 kB/s
47.236.130.95,2052,false,SIN,Asia Pacific,Singapore,229 ms,3770 kB/s
47.236.232.148,2086,false,SIN,Asia Pacific,Singapore,219 ms,3769 kB/s
47.237.0.31,8880,false,SIN,Asia Pacific,Singapore,220 ms,3763 kB/s
8.222.137.192,8880,false,SIN,Asia Pacific,Singapore,219 ms,3756 kB/s
47.237.10.1,8880,false,SIN,Asia Pacific,Singapore,230 ms,3756 kB/s
47.236.166.131,80,false,SIN,Asia Pacific,Singapore,222 ms,3755 kB/s
8.222.156.242,2082,false,SIN,Asia Pacific,Singapore,223 ms,3747 kB/s
47.236.75.152,8080,false,SIN,Asia Pacific,Singapore,219 ms,3736 kB/s
8.219.189.143,8880,false,SIN,Asia Pacific,Singapore,228 ms,3734 kB/s
47.236.202.91,8080,false,SIN,Asia Pacific,Singapore,212 ms,3731 kB/s
47.236.232.148,80,false,SIN,Asia Pacific,Singapore,236 ms,3729 kB/s
47.236.118.216,80,false,SIN,Asia Pacific,Singapore,228 ms,3728 kB/s
47.237.8.82,2082,false,SIN,Asia Pacific,Singapore,222 ms,3727 kB/s
47.236.166.131,2052,false,SIN,Asia Pacific,Singapore,215 ms,3727 kB/s
47.236.169.141,2052,false,SIN,Asia Pacific,Singapore,227 ms,3721 kB/s
47.237.125.8,2052,false,SIN,Asia Pacific,Singapore,215 ms,3720 kB/s
47.237.82.15,2086,false,SIN,Asia Pacific,Singapore,217 ms,3719 kB/s
8.222.156.242,2086,false,SIN,Asia Pacific,Singapore,219 ms,3719 kB/s
47.237.95.156,8080,false,SIN,Asia Pacific,Singapore,215 ms,3702 kB/s
8.222.193.65,8080,false,SIN,Asia Pacific,Singapore,232 ms,3698 kB/s
47.236.144.196,8080,false,SIN,Asia Pacific,Singapore,217 ms,3694 kB/s
47.236.80.110,8880,false,SIN,Asia Pacific,Singapore,215 ms,3691 kB/s
47.237.100.206,80,false,SIN,Asia Pacific,Singapore,211 ms,3691 kB/s
47.237.95.156,2095,false,SIN,Asia Pacific,Singapore,225 ms,3690 kB/s
47.236.150.13,80,false,SIN,Asia Pacific,Singapore,218 ms,3685 kB/s
47.236.189.92,8080,false,SIN,Asia Pacific,Singapore,213 ms,3681 kB/s
8.217.66.3,2052,false,HKG,Asia Pacific,Hong Kong,69 ms,3679 kB/s
8.219.122.55,8080,false,SIN,Asia Pacific,Singapore,220 ms,3654 kB/s
8.219.1.92,80,false,SIN,Asia Pacific,Singapore,216 ms,3646 kB/s
47.236.144.208,2095,false,SIN,Asia Pacific,Singapore,225 ms,3641 kB/s
47.236.169.141,2082,false,SIN,Asia Pacific,Singapore,226 ms,3616 kB/s
47.237.0.31,8080,false,SIN,Asia Pacific,Singapore,229 ms,3615 kB/s
47.236.130.95,2095,false,SIN,Asia Pacific,Singapore,223 ms,3612 kB/s
47.237.94.140,80,false,SIN,Asia Pacific,Singapore,226 ms,3598 kB/s
47.236.150.13,2086,false,SIN,Asia Pacific,Singapore,224 ms,3592 kB/s
47.236.169.15,2052,false,SIN,Asia Pacific,Singapore,221 ms,3584 kB/s
47.76.227.128,2086,false,HKG,Asia Pacific,Hong Kong,62 ms,3576 kB/s
47.237.94.140,2086,false,SIN,Asia Pacific,Singapore,222 ms,3559 kB/s
47.236.5.223,8080,false,SIN,Asia Pacific,Singapore,223 ms,3559 kB/s
8.219.78.188,8880,false,SIN,Asia Pacific,Singapore,219 ms,3551 kB/s
47.236.145.85,8880,false,SIN,Asia Pacific,Singapore,229 ms,3539 kB/s
47.236.180.51,8880,false,SIN,Asia Pacific,Singapore,222 ms,3531 kB/s
47.236.5.223,80,false,SIN,Asia Pacific,Singapore,223 ms,3521 kB/s
47.76.227.128,2095,false,HKG,Asia Pacific,Hong Kong,67 ms,3505 kB/s
47.236.130.95,80,false,SIN,Asia Pacific,Singapore,225 ms,3503 kB/s
8.217.66.3,80,false,HKG,Asia Pacific,Hong Kong,61 ms,3499 kB/s
8.217.121.207,2095,false,HKG,Asia Pacific,Hong Kong,63 ms,3488 kB/s
8.210.85.222,8080,false,HKG,Asia Pacific,Hong Kong,58 ms,3480 kB/s
47.236.145.85,8080,false,SIN,Asia Pacific,Singapore,224 ms,3431 kB/s
47.236.130.95,8080,false,SIN,Asia Pacific,Singapore,221 ms,3415 kB/s
47.238.6.102,80,false,HKG,Asia Pacific,Hong Kong,64 ms,3405 kB/s
47.237.11.182,2095,false,SIN,Asia Pacific,Singapore,224 ms,3388 kB/s
8.222.136.247,2086,false,SIN,Asia Pacific,Singapore,223 ms,3377 kB/s
47.237.92.26,80,false,SIN,Asia Pacific,Singapore,225 ms,3361 kB/s
47.76.26.26,2095,false,HKG,Asia Pacific,Hong Kong,61 ms,3360 kB/s
47.237.86.185,2082,false,SIN,Asia Pacific,Singapore,220 ms,3357 kB/s
47.236.125.62,8880,false,NRT,Asia Pacific,Tokyo,299 ms,3348 kB/s
47.237.95.156,2082,false,SIN,Asia Pacific,Singapore,215 ms,3346 kB/s
47.236.97.90,80,false,SIN,Asia Pacific,Singapore,231 ms,3328 kB/s
47.237.82.15,2052,false,SIN,Asia Pacific,Singapore,225 ms,3327 kB/s
47.237.81.112,8880,false,SIN,Asia Pacific,Singapore,215 ms,3314 kB/s
47.237.8.82,80,false,SIN,Asia Pacific,Singapore,212 ms,3309 kB/s
47.236.150.13,2095,false,SIN,Asia Pacific,Singapore,219 ms,3283 kB/s
47.237.81.112,2086,false,SIN,Asia Pacific,Singapore,227 ms,3283 kB/s
47.237.95.140,2052,false,SIN,Asia Pacific,Singapore,219 ms,3282 kB/s
47.236.17.193,8880,false,SIN,Asia Pacific,Singapore,216 ms,3279 kB/s
47.236.202.91,80,false,SIN,Asia Pacific,Singapore,222 ms,3261 kB/s
8.222.146.222,2095,false,SIN,Asia Pacific,Singapore,224 ms,3247 kB/s
47.237.94.140,8880,false,SIN,Asia Pacific,Singapore,226 ms,3240 kB/s
8.210.65.1,2086,false,HKG,Asia Pacific,Hong Kong,59 ms,3240 kB/s
8.217.121.207,2082,false,HKG,Asia Pacific,Hong Kong,71 ms,3224 kB/s
47.236.104.11,2086,false,SIN,Asia Pacific,Singapore,224 ms,3221 kB/s
8.219.199.220,8080,false,SIN,Asia Pacific,Singapore,224 ms,3218 kB/s
47.236.17.193,2086,false,SIN,Asia Pacific,Singapore,219 ms,3186 kB/s
47.245.105.224,2095,false,SIN,Asia Pacific,Singapore,230 ms,3174 kB/s
8.219.1.92,2086,false,SIN,Asia Pacific,Singapore,217 ms,3164 kB/s
8.222.136.247,80,false,SIN,Asia Pacific,Singapore,214 ms,3120 kB/s
47.236.202.91,2082,false,SIN,Asia Pacific,Singapore,221 ms,3045 kB/s
47.236.202.91,2095,false,SIN,Asia Pacific,Singapore,213 ms,3044 kB/s
47.236.145.85,80,false,SIN,Asia Pacific,Singapore,223 ms,3024 kB/s
47.76.227.128,80,false,HKG,Asia Pacific,Hong Kong,67 ms,3004 kB/s
8.218.207.169,80,false,HKG,Asia Pacific,Hong Kong,63 ms,2988 kB/s
8.219.198.139,2086,false,SIN,Asia Pacific,Singapore,221 ms,2986 kB/s
47.242.202.230,80,false,HKG,Asia Pacific,Hong Kong,67 ms,2985 kB/s
8.219.114.201,80,false,SIN,Asia Pacific,Singapore,220 ms,2967 kB/s
47.238.6.58,2095,false,HKG,Asia Pacific,Hong Kong,67 ms,2956 kB/s
8.223.3.253,80,false,SIN,Asia Pacific,Singapore,65 ms,2950 kB/s
47.236.125.62,8080,false,NRT,Asia Pacific,Tokyo,294 ms,2938 kB/s
8.222.137.192,8080,false,SIN,Asia Pacific,Singapore,230 ms,2896 kB/s
47.236.125.62,2052,false,NRT,Asia Pacific,Tokyo,305 ms,2888 kB/s
47.76.77.103,2095,false,HKG,Asia Pacific,Hong Kong,67 ms,2826 kB/s
8.223.2.222,80,false,SIN,Asia Pacific,Singapore,77 ms,2822 kB/s
47.76.146.1,2095,false,HKG,Asia Pacific,Hong Kong,59 ms,2761 kB/s
8.218.74.119,2086,false,HKG,Asia Pacific,Hong Kong,61 ms,2717 kB/s
8.217.127.73,80,false,HKG,Asia Pacific,Hong Kong,62 ms,2681 kB/s
47.238.6.102,8080,false,HKG,Asia Pacific,Hong Kong,61 ms,2658 kB/s
47.76.178.146,80,false,HKG,Asia Pacific,Hong Kong,65 ms,2628 kB/s
47.238.6.102,8880,false,HKG,Asia Pacific,Hong Kong,62 ms,2589 kB/s
8.210.85.222,2086,false,HKG,Asia Pacific,Hong Kong,62 ms,2581 kB/s
47.76.192.24,8080,false,HKG,Asia Pacific,Hong Kong,58 ms,2569 kB/s
47.236.125.62,2082,false,NRT,Asia Pacific,Tokyo,294 ms,2544 kB/s
47.76.146.1,2086,false,HKG,Asia Pacific,Hong Kong,62 ms,2511 kB/s
47.242.176.237,2086,false,HKG,Asia Pacific,Hong Kong,60 ms,2486 kB/s
47.90.141.204,80,false,LAX,North America,Los Angeles,249 ms,2479 kB/s
47.76.214.139,2082,false,HKG,Asia Pacific,Hong Kong,65 ms,2462 kB/s
8.222.136.247,2095,false,SIN,Asia Pacific,Singapore,219 ms,2460 kB/s
8.218.204.128,8080,false,HKG,Asia Pacific,Hong Kong,61 ms,2449 kB/s
8.222.136.247,8880,false,SIN,Asia Pacific,Singapore,219 ms,2446 kB/s
47.236.125.62,80,false,NRT,Asia Pacific,Tokyo,292 ms,2393 kB/s
47.76.33.40,2086,false,HKG,Asia Pacific,Hong Kong,66 ms,2359 kB/s
47.243.27.217,2095,false,HKG,Asia Pacific,Hong Kong,67 ms,2292 kB/s
47.237.95.146,80,false,SIN,Asia Pacific,Singapore,219 ms,2279 kB/s
47.237.11.182,2086,false,SIN,Asia Pacific,Singapore,231 ms,2273 kB/s
47.76.37.57,80,false,HKG,Asia Pacific,Hong Kong,56 ms,2267 kB/s
47.237.11.182,8880,false,SIN,Asia Pacific,Singapore,227 ms,2262 kB/s
8.212.41.98,8080,false,SJC,North America,San Jose,64 ms,2250 kB/s
47.237.95.146,2082,false,SIN,Asia Pacific,Singapore,226 ms,2246 kB/s
47.76.178.146,2052,false,HKG,Asia Pacific,Hong Kong,64 ms,2243 kB/s
8.219.77.141,80,false,SJC,North America,San Jose,212 ms,2143 kB/s
47.243.206.150,80,false,HKG,Asia Pacific,Hong Kong,65 ms,2080 kB/s
47.236.125.62,2086,false,NRT,Asia Pacific,Tokyo,294 ms,2029 kB/s
47.242.202.230,2052,false,HKG,Asia Pacific,Hong Kong,60 ms,1996 kB/s
47.238.6.58,2086,false,HKG,Asia Pacific,Hong Kong,64 ms,1941 kB/s
47.76.146.1,8080,false,HKG,Asia Pacific,Hong Kong,64 ms,1904 kB/s
8.217.127.73,2086,false,HKG,Asia Pacific,Hong Kong,71 ms,1875 kB/s
47.236.125.62,2095,false,NRT,Asia Pacific,Tokyo,292 ms,1863 kB/s
47.237.11.182,8080,false,SIN,Asia Pacific,Singapore,237 ms,1847 kB/s
8.218.204.128,2052,false,HKG,Asia Pacific,Hong Kong,60 ms,1842 kB/s
47.76.94.15,8880,false,HKG,Asia Pacific,Hong Kong,60 ms,1835 kB/s
8.212.41.98,80,false,SIN,Asia Pacific,Singapore,66 ms,1798 kB/s
47.242.176.237,8080,false,HKG,Asia Pacific,Hong Kong,55 ms,1790 kB/s
8.217.127.73,8080,false,HKG,Asia Pacific,Hong Kong,62 ms,1767 kB/s
8.218.65.171,2052,false,HKG,Asia Pacific,Hong Kong,69 ms,1766 kB/s
47.238.6.58,2082,false,HKG,Asia Pacific,Hong Kong,64 ms,1685 kB/s
47.76.94.15,80,false,HKG,Asia Pacific,Hong Kong,59 ms,1658 kB/s
47.242.202.230,2086,false,HKG,Asia Pacific,Hong Kong,62 ms,1590 kB/s
47.243.26.83,80,false,HKG,Asia Pacific,Hong Kong,63 ms,1586 kB/s
47.76.49.246,2086,false,HKG,Asia Pacific,Hong Kong,65 ms,1553 kB/s
47.242.176.237,80,false,HKG,Asia Pacific,Hong Kong,57 ms,1515 kB/s
47.242.79.71,80,false,HKG,Asia Pacific,Hong Kong,60 ms,1501 kB/s
47.242.202.230,2082,false,HKG,Asia Pacific,Hong Kong,56 ms,1483 kB/s
47.76.192.24,2082,false,HKG,Asia Pacific,Hong Kong,64 ms,1404 kB/s
8.218.207.169,8880,false,HKG,Asia Pacific,Hong Kong,65 ms,1398 kB/s
47.76.146.1,80,false,HKG,Asia Pacific,Hong Kong,69 ms,1393 kB/s
8.218.74.119,80,false,HKG,Asia Pacific,Hong Kong,62 ms,1353 kB/s
47.76.33.40,80,false,HKG,Asia Pacific,Hong Kong,68 ms,1352 kB/s
8.218.74.119,8880,false,HKG,Asia Pacific,Hong Kong,55 ms,1239 kB/s
8.209.119.190,80,false,SJC,North America,San Jose,250 ms,1207 kB/s
8.217.239.116,2095,false,HKG,Asia Pacific,Hong Kong,55 ms,1112 kB/s
47.76.32.108,80,false,HKG,Asia Pacific,Hong Kong,68 ms,1045 kB/s
47.57.13.107,80,false,HKG,Asia Pacific,Hong Kong,69 ms,1005 kB/s
8.218.228.152,8880,false,HKG,Asia Pacific,Hong Kong,60 ms,992 kB/s
47.243.206.150,8080,false,HKG,Asia Pacific,Hong Kong,60 ms,981 kB/s
47.76.178.146,2095,false,HKG,Asia Pacific,Hong Kong,57 ms,946 kB/s
8.218.228.152,2086,false,HKG,Asia Pacific,Hong Kong,64 ms,936 kB/s
47.76.37.57,2095,false,HKG,Asia Pacific,Hong Kong,66 ms,922 kB/s
47.76.49.246,2052,false,HKG,Asia Pacific,Hong Kong,66 ms,903 kB/s
47.76.178.146,8080,false,HKG,Asia Pacific,Hong Kong,60 ms,874 kB/s
47.76.33.40,8880,false,HKG,Asia Pacific,Hong Kong,65 ms,872 kB/s
47.238.6.58,8880,false,HKG,Asia Pacific,Hong Kong,66 ms,860 kB/s
8.210.164.75,8080,false,HKG,Asia Pacific,Hong Kong,66 ms,830 kB/s
8.217.127.73,8880,false,HKG,Asia Pacific,Hong Kong,60 ms,819 kB/s
8.218.204.128,2082,false,HKG,Asia Pacific,Hong Kong,59 ms,807 kB/s
47.76.214.139,80,false,HKG,Asia Pacific,Hong Kong,64 ms,769 kB/s
8.219.42.72,80,false,SIN,Asia Pacific,Singapore,86 ms,752 kB/s
8.218.204.128,2095,false,HKG,Asia Pacific,Hong Kong,66 ms,752 kB/s
47.242.79.71,8880,false,HKG,Asia Pacific,Hong Kong,58 ms,750 kB/s
47.76.77.103,2052,false,HKG,Asia Pacific,Hong Kong,62 ms,740 kB/s
47.76.204.76,2095,false,HKG,Asia Pacific,Hong Kong,54 ms,712 kB/s
47.76.33.40,2095,false,HKG,Asia Pacific,Hong Kong,73 ms,706 kB/s
47.76.204.76,2086,false,HKG,Asia Pacific,Hong Kong,63 ms,703 kB/s
47.243.26.83,2095,false,HKG,Asia Pacific,Hong Kong,64 ms,677 kB/s
47.76.77.103,8080,false,HKG,Asia Pacific,Hong Kong,67 ms,663 kB/s
47.76.204.76,8880,false,HKG,Asia Pacific,Hong Kong,58 ms,657 kB/s
8.218.11.90,8080,false,HKG,Asia Pacific,Hong Kong,58 ms,645 kB/s
47.76.178.146,8880,false,HKG,Asia Pacific,Hong Kong,56 ms,624 kB/s
47.76.77.103,8880,false,HKG,Asia Pacific,Hong Kong,63 ms,615 kB/s
8.217.121.207,80,false,HKG,Asia Pacific,Hong Kong,63 ms,595 kB/s
8.210.85.222,2095,false,HKG,Asia Pacific,Hong Kong,56 ms,591 kB/s
8.219.199.220,2086,false,SIN,Asia Pacific,Singapore,237 ms,583 kB/s
47.242.202.230,2095,false,HKG,Asia Pacific,Hong Kong,60 ms,553 kB/s
149.129.8.215,80,false,SJC,North America,San Jose,100 ms,515 kB/s
8.218.201.73,2095,false,HKG,Asia Pacific,Hong Kong,67 ms,507 kB/s
47.76.204.76,2052,false,HKG,Asia Pacific,Hong Kong,63 ms,479 kB/s
47.76.227.128,8880,false,HKG,Asia Pacific,Hong Kong,65 ms,445 kB/s
47.76.94.15,2095,false,HKG,Asia Pacific,Hong Kong,59 ms,443 kB/s
47.76.146.1,8880,false,HKG,Asia Pacific,Hong Kong,60 ms,436 kB/s
8.218.65.171,2086,false,HKG,Asia Pacific,Hong Kong,66 ms,434 kB/s
8.218.204.128,2086,false,HKG,Asia Pacific,Hong Kong,63 ms,433 kB/s
47.76.49.246,2082,false,HKG,Asia Pacific,Hong Kong,68 ms,401 kB/s
47.76.178.146,2082,false,HKG,Asia Pacific,Hong Kong,70 ms,388 kB/s
47.76.94.15,2086,false,HKG,Asia Pacific,Hong Kong,58 ms,369 kB/s
47.242.79.71,2095,false,HKG,Asia Pacific,Hong Kong,60 ms,365 kB/s
47.76.49.246,80,false,HKG,Asia Pacific,Hong Kong,65 ms,335 kB/s
8.217.66.3,8080,false,HKG,Asia Pacific,Hong Kong,66 ms,321 kB/s
47.238.6.58,80,false,HKG,Asia Pacific,Hong Kong,72 ms,317 kB/s
47.76.49.246,8880,false,HKG,Asia Pacific,Hong Kong,58 ms,303 kB/s
47.57.245.232,80,false,SJC,North America,San Jose,70 ms,300 kB/s
47.76.146.1,2082,false,HKG,Asia Pacific,Hong Kong,70 ms,268 kB/s
47.57.233.126,80,false,SJC,North America,San Jose,67 ms,258 kB/s
47.76.26.26,8880,false,HKG,Asia Pacific,Hong Kong,60 ms,254 kB/s
8.218.11.90,2052,false,HKG,Asia Pacific,Hong Kong,68 ms,234 kB/s
47.76.178.146,2086,false,HKG,Asia Pacific,Hong Kong,66 ms,233 kB/s
47.242.59.216,2095,false,HKG,Asia Pacific,Hong Kong,66 ms,221 kB/s
8.218.204.128,80,false,HKG,Asia Pacific,Hong Kong,61 ms,197 kB/s
47.242.202.230,8080,false,HKG,Asia Pacific,Hong Kong,56 ms,118 kB/s
47.76.94.15,8080,false,HKG,Asia Pacific,Hong Kong,60 ms,78 kB/s
8.212.12.98,80,false,HKG,Asia Pacific,Hong Kong,69 ms,78 kB/s
47.76.204.76,2082,false,HKG,Asia Pacific,Hong Kong,58 ms,73 kB/s
47.242.59.216,2052,false,HKG,Asia Pacific,Hong Kong,62 ms,66 kB/s
8.218.204.128,8880,false,HKG,Asia Pacific,Hong Kong,62 ms,55 kB/s
47.57.14.118,80,false,SJC,North America,San Jose,76 ms,52 kB/s
47.242.59.216,8880,false,HKG,Asia Pacific,Hong Kong,65 ms,10 kB/s
47.243.27.217,8880,false,HKG,Asia Pacific,Hong Kong,61 ms,0 kB/s
8.218.228.152,2082,false,HKG,Asia Pacific,Hong Kong,65 ms,0 kB/s
8.218.228.152,2095,false,HKG,Asia Pacific,Hong Kong,62 ms,0 kB/s
47.76.204.76,8080,false,HKG,Asia Pacific,Hong Kong,63 ms,0 kB/s
8.218.201.73,2086,false,HKG,Asia Pacific,Hong Kong,72 ms,0 kB/s
47.243.206.150,8880,false,HKG,Asia Pacific,Hong Kong,65 ms,0 kB/s
8.218.207.169,8080,false,HKG,Asia Pacific,Hong Kong,73 ms,0 kB/s
47.237.92.26,2082,false,SIN,Asia Pacific,Singapore,215 ms,0 kB/s
47.243.27.217,8080,false,HKG,Asia Pacific,Hong Kong,67 ms,0 kB/s
8.210.85.222,80,false,HKG,Asia Pacific,Hong Kong,63 ms,0 kB/s
47.242.79.71,2086,false,HKG,Asia Pacific,Hong Kong,70 ms,0 kB/s
8.218.11.90,8880,false,HKG,Asia Pacific,Hong Kong,68 ms,0 kB/s
8.210.85.222,8880,false,HKG,Asia Pacific,Hong Kong,69 ms,0 kB/s
8.217.239.116,80,false,HKG,Asia Pacific,Hong Kong,64 ms,0 kB/s
8.210.65.1,2095,false,HKG,Asia Pacific,Hong Kong,61 ms,0 kB/s
47.76.204.76,80,false,HKG,Asia Pacific,Hong Kong,64 ms,0 kB/s
47.243.26.83,8880,false,HKG,Asia Pacific,Hong Kong,67 ms,0 kB/s
8.210.65.1,80,false,HKG,Asia Pacific,Hong Kong,59 ms,0 kB/s
47.242.59.216,8080,false,HKG,Asia Pacific,Hong Kong,61 ms,0 kB/s
47.238.40.58,2052,false,HKG,Asia Pacific,Hong Kong,68 ms,0 kB/s
47.76.77.103,2086,false,HKG,Asia Pacific,Hong Kong,66 ms,0 kB/s
47.238.40.58,2095,false,HKG,Asia Pacific,Hong Kong,59 ms,0 kB/s
47.238.40.58,8880,false,HKG,Asia Pacific,Hong Kong,58 ms,0 kB/s
47.238.40.58,80,false,HKG,Asia Pacific,Hong Kong,63 ms,0 kB/s
8.218.74.119,2095,false,HKG,Asia Pacific,Hong Kong,65 ms,0 kB/s
47.242.59.216,80,false,HKG,Asia Pacific,Hong Kong,59 ms,0 kB/s
47.76.37.57,8880,false,HKG,Asia Pacific,Hong Kong,56 ms,0 kB/s
47.76.37.57,8080,false,HKG,Asia Pacific,Hong Kong,58 ms,0 kB/s
8.219.113.232,8080,false,SIN,Asia Pacific,Singapore,216 ms,0 kB/s
47.242.59.216,2086,false,HKG,Asia Pacific,Hong Kong,62 ms,0 kB/s
47.76.33.40,8080,false,HKG,Asia Pacific,Hong Kong,73 ms,0 kB/s
8.219.113.232,2052,false,SIN,Asia Pacific,Singapore,221 ms,0 kB/s
47.242.59.216,2082,false,HKG,Asia Pacific,Hong Kong,62 ms,0 kB/s
47.76.214.139,8080,false,HKG,Asia Pacific,Hong Kong,61 ms,0 kB/s
47.76.192.24,8880,false,HKG,Asia Pacific,Hong Kong,67 ms,0 kB/s
8.217.239.116,8080,false,HKG,Asia Pacific,Hong Kong,66 ms,0 kB/s
47.76.214.139,8880,false,HKG,Asia Pacific,Hong Kong,65 ms,0 kB/s
8.217.121.207,8080,false,HKG,Asia Pacific,Hong Kong,63 ms,0 kB/s
47.76.32.108,2052,false,HKG,Asia Pacific,Hong Kong,61 ms,0 kB/s
47.76.26.26,80,false,HKG,Asia Pacific,Hong Kong,71 ms,0 kB/s
47.76.26.26,8080,false,HKG,Asia Pacific,Hong Kong,63 ms,0 kB/s
8.217.239.116,8880,false,HKG,Asia Pacific,Hong Kong,60 ms,0 kB/s
47.238.6.58,8080,false,HKG,Asia Pacific,Hong Kong,72 ms,0 kB/s
8.210.65.1,8080,false,HKG,Asia Pacific,Hong Kong,55 ms,0 kB/s
8.217.239.116,2086,false,HKG,Asia Pacific,Hong Kong,66 ms,0 kB/s
47.76.227.128,8080,false,HKG,Asia Pacific,Hong Kong,67 ms,0 kB/s
47.242.202.230,8880,false,HKG,Asia Pacific,Hong Kong,59 ms,0 kB/s
47.236.237.90,2052,false,SIN,Asia Pacific,Singapore,227 ms,0 kB/s
